Local time,Ask,Bid,AskVolume,BidVolume
21.03.2013 14:21:14.372 GMT+0800,1609.374,1609.0729999999999,400,200
21.03.2013 14:21:14.963 GMT+0800,1609.3600000000001,1609.0520000000001,300,300
21.03.2013 14:21:21.030 GMT+0800,1609.355,1609.0520000000001,300,300
21.03.2013 14:21:28.023 GMT+0800,1609.479,1609.152,300,400
21.03.2013 14:21:28.489 GMT+0800,1609.489,1609.153,300,300
21.03.2013 14:21:30.403 GMT+0800,1609.45,1609.1460000000002,300,300
21.03.2013 14:21:30.788 GMT+0800,1609.4779999999998,1609.153,300,300
21.03.2013 14:21:35.806 GMT+0800,1609.4979999999998,1609.173,300,300
21.03.2013 14:21:36.346 GMT+0800,1609.4779999999998,1609.173,300,300
21.03.2013 14:21:36.912 GMT+0800,1609.566,1609.263,300,300
21.03.2013 14:21:40.875 GMT+0800,1609.584,1609.283,400,200
21.03.2013 14:21:42.003 GMT+0800,1609.566,1609.263,300,300
21.03.2013 14:21:42.783 GMT+0800,1609.604,1609.3029999999999,400,200
21.03.2013 14:21:42.903 GMT+0800,1609.604,1609.3029999999999,400,200
21.03.2013 14:21:42.964 GMT+0800,1609.595,1609.293,300,600
21.03.2013 14:21:43.024 GMT+0800,1609.5829999999999,1609.283,300,200
21.03.2013 14:21:43.303 GMT+0800,1609.5770000000002,1609.273,300,800
21.03.2013 14:21:43.653 GMT+0800,1609.6129999999998,1609.3129999999999,300,200
21.03.2013 14:21:46.954 GMT+0800,1609.5570000000002,1609.257,300,200
21.03.2013 14:21:47.073 GMT+0800,1609.5829999999999,1609.283,300,200
21.03.2013 14:21:47.423 GMT+0800,1609.5770000000002,1609.273,300,800
21.03.2013 14:21:47.483 GMT+0800,1609.6029999999998,1609.3029999999999,300,200
21.03.2013 14:21:48.423 GMT+0800,1609.558,1609.2579999999998,300,800
21.03.2013 14:21:49.350 GMT+0800,1609.584,1609.283,400,200
21.03.2013 14:21:49.416 GMT+0800,1609.538,1609.2379999999998,300,800
21.03.2013 14:21:51.771 GMT+0800,1609.554,1609.253,400,200
21.03.2013 14:21:54.683 GMT+0800,1609.5670000000002,1609.267,300,200
21.03.2013 14:21:54.743 GMT+0800,1609.5870000000002,1609.223,300,300
21.03.2013 14:21:54.863 GMT+0800,1609.499,1609.199,300,800
21.03.2013 14:22:01.043 GMT+0800,1609.5529999999999,1609.2520000000002,400,200
21.03.2013 14:22:01.120 GMT+0800,1609.558,1609.253,300,300
21.03.2013 14:22:01.743 GMT+0800,1609.594,1609.293,400,200
21.03.2013 14:22:02.771 GMT+0800,1609.652,1609.293,200,300
21.03.2013 14:22:02.893 GMT+0800,1609.6070000000002,1609.3070000000002,300,200
21.03.2013 14:22:02.953 GMT+0800,1609.6229999999998,1609.3229999999999,300,200
21.03.2013 14:22:03.013 GMT+0800,1609.5870000000002,1609.2870000000003,300,200
21.03.2013 14:22:05.679 GMT+0800,1609.568,1609.268,300,700
21.03.2013 14:22:05.803 GMT+0800,1609.5870000000002,1609.2870000000003,300,200
21.03.2013 14:22:06.119 GMT+0800,1609.568,1609.268,300,800
21.03.2013 14:22:06.183 GMT+0800,1609.594,1609.293,400,200
21.03.2013 14:22:07.363 GMT+0800,1609.574,1609.273,400,200
21.03.2013 14:22:07.803 GMT+0800,1609.5339999999999,1609.233,400,200
21.03.2013 14:22:08.354 GMT+0800,1609.519,1609.219,300,700
21.03.2013 14:22:09.943 GMT+0800,1609.5870000000002,1609.2520000000002,300,400
21.03.2013 14:22:10.158 GMT+0800,1609.558,1609.2579999999998,300,200
21.03.2013 14:22:10.273 GMT+0800,1609.5770000000002,1609.273,300,700
21.03.2013 14:22:16.743 GMT+0800,1609.559,1609.259,300,700
21.03.2013 14:22:19.331 GMT+0800,1609.559,1609.253,300,300
21.03.2013 14:22:19.394 GMT+0800,1609.539,1609.239,300,200
21.03.2013 14:22:23.423 GMT+0800,1609.5339999999999,1609.233,400,200
21.03.2013 14:22:26.993 GMT+0800,1609.509,1609.209,300,700
21.03.2013 14:22:27.054 GMT+0800,1609.5529999999999,1609.253,300,200
21.03.2013 14:22:27.173 GMT+0800,1609.548,1609.2479999999998,300,200
21.03.2013 14:22:27.514 GMT+0800,1609.49,1609.19,300,700
21.03.2013 14:22:27.574 GMT+0800,1609.49,1609.19,300,700
21.03.2013 14:22:29.668 GMT+0800,1609.509,1609.209,300,700
21.03.2013 14:22:32.613 GMT+0800,1609.5529999999999,1609.2520000000002,400,200
21.03.2013 14:22:32.673 GMT+0800,1609.564,1609.263,400,200
21.03.2013 14:22:32.733 GMT+0800,1609.5670000000002,1609.263,300,300
21.03.2013 14:22:34.773 GMT+0800,1609.5829999999999,1609.283,300,200
21.03.2013 14:22:38.313 GMT+0800,1609.6029999999998,1609.3029999999999,300,200
21.03.2013 14:22:38.374 GMT+0800,1609.5970000000002,1609.293,300,800
21.03.2013 14:22:38.433 GMT+0800,1609.578,1609.278,300,200
21.03.2013 14:22:41.010 GMT+0800,1609.578,1609.273,300,300
21.03.2013 14:22:41.069 GMT+0800,1609.549,1609.249,300,700
21.03.2013 14:22:41.718 GMT+0800,1609.51,1609.21,300,200
21.03.2013 14:22:41.804 GMT+0800,1609.574,1609.273,400,200
21.03.2013 14:22:41.924 GMT+0800,1609.568,1609.253,300,300
21.03.2013 14:22:41.983 GMT+0800,1609.5,1609.2,300,800
21.03.2013 14:22:48.576 GMT+0800,1609.548,1609.2479999999998,300,200
21.03.2013 14:22:48.983 GMT+0800,1609.529,1609.229,300,800
21.03.2013 14:22:50.047 GMT+0800,1609.51,1609.21,300,700
21.03.2013 14:22:51.447 GMT+0800,1609.549,1609.2450000000001,300,300
21.03.2013 14:22:52.143 GMT+0800,1609.554,1609.253,400,200
21.03.2013 14:22:53.083 GMT+0800,1609.491,1609.191,300,700
21.03.2013 14:22:53.503 GMT+0800,1609.47,1609.17,300,700
21.03.2013 14:22:54.093 GMT+0800,1609.504,1609.203,400,200
21.03.2013 14:22:54.531 GMT+0800,1609.47,1609.152,300,400
21.03.2013 14:23:00.403 GMT+0800,1609.451,1609.1470000000002,300,300
21.03.2013 14:23:00.692 GMT+0800,1609.431,1609.065,300,400
21.03.2013 14:23:00.754 GMT+0800,1609.4120000000003,1609.0520000000001,300,600
21.03.2013 14:23:03.845 GMT+0800,1609.3829999999998,1609.0520000000001,300,400
21.03.2013 14:23:04.944 GMT+0800,1609.362,1609.0520000000001,300,300
21.03.2013 14:23:05.676 GMT+0800,1609.3429999999998,1609.039,300,300
21.03.2013 14:23:06.021 GMT+0800,1609.2920000000001,1608.9520000000002,300,600
21.03.2013 14:23:08.343 GMT+0800,1609.381,1609.015,300,400
21.03.2013 14:23:09.433 GMT+0800,1609.362,1609.0520000000001,300,300
21.03.2013 14:23:10.009 GMT+0800,1609.3429999999998,1609.039,300,300
21.03.2013 14:23:13.135 GMT+0800,1609.362,1609.0520000000001,300,300
21.03.2013 14:23:13.202 GMT+0800,1609.391,1609.0520000000001,300,300
21.03.2013 14:23:20.660 GMT+0800,1609.372,1609.0520000000001,300,400
21.03.2013 14:23:21.054 GMT+0800,1609.3329999999999,1609.029,300,300
21.03.2013 14:23:21.234 GMT+0800,1609.362,1609.0520000000001,300,400
21.03.2013 14:23:21.321 GMT+0800,1609.382,1609.0520000000001,300,400
21.03.2013 14:23:23.060 GMT+0800,1609.342,1609.038,300,400
21.03.2013 14:23:23.820 GMT+0800,1609.362,1609.0520000000001,300,300
21.03.2013 14:23:23.933 GMT+0800,1609.391,1609.0520000000001,300,400
21.03.2013 14:23:24.469 GMT+0800,1609.372,1609.0520000000001,300,400
21.03.2013 14:23:24.843 GMT+0800,1609.3500000000001,1609.046,300,300
21.03.2013 14:23:26.940 GMT+0800,1609.348,1608.983,200,400
21.03.2013 14:23:26.993 GMT+0800,1609.3220000000001,1608.9560000000001,300,400
21.03.2013 14:23:27.499 GMT+0800,1609.2839999999999,1608.9520000000002,300,700
21.03.2013 14:23:32.117 GMT+0800,1609.3020000000001,1608.9520000000002,300,700
21.03.2013 14:23:40.233 GMT+0800,1609.388,1609.0520000000001,200,300
21.03.2013 14:23:42.905 GMT+0800,1609.352,1609.0520000000001,300,200
21.03.2013 14:23:43.833 GMT+0800,1609.371,1609.0520000000001,300,300
21.03.2013 14:23:44.023 GMT+0800,1609.342,1608.976,300,400
21.03.2013 14:23:44.534 GMT+0800,1609.3010000000002,1608.9520000000002,300,700
21.03.2013 14:23:47.493 GMT+0800,1609.2839999999999,1608.9520000000002,300,700
21.03.2013 14:23:50.523 GMT+0800,1609.264,1608.9520000000002,300,600
21.03.2013 14:23:50.942 GMT+0800,1609.283,1608.9520000000002,300,600
21.03.2013 14:23:51.503 GMT+0800,1609.3010000000002,1608.9520000000002,300,600
21.03.2013 14:23:51.973 GMT+0800,1609.274,1608.9520000000002,300,600
21.03.2013 14:23:52.538 GMT+0800,1609.255,1608.9520000000002,300,600
21.03.2013 14:23:53.971 GMT+0800,1609.274,1608.9520000000002,300,600
21.03.2013 14:23:54.611 GMT+0800,1609.29,1608.9520000000002,600,600
21.03.2013 14:23:54.941 GMT+0800,1609.255,1608.9520000000002,300,600
21.03.2013 14:23:55.693 GMT+0800,1609.274,1608.9520000000002,300,600
21.03.2013 14:23:56.074 GMT+0800,1609.2939999999999,1608.9520000000002,300,900
21.03.2013 14:24:01.794 GMT+0800,1609.3110000000001,1608.9520000000002,200,900
21.03.2013 14:24:04.488 GMT+0800,1609.295,1608.9520000000002,300,900
21.03.2013 14:24:15.143 GMT+0800,1609.276,1608.9520000000002,300,900
21.03.2013 14:24:19.393 GMT+0800,1609.295,1608.9520000000002,300,900
21.03.2013 14:24:19.707 GMT+0800,1609.274,1608.9520000000002,300,900
21.03.2013 14:24:20.207 GMT+0800,1609.39,1609.0520000000001,300,400
21.03.2013 14:24:21.963 GMT+0800,1609.351,1609.0470000000003,300,400
21.03.2013 14:24:22.323 GMT+0800,1609.3529999999998,1609.0520000000001,400,300
21.03.2013 14:24:22.395 GMT+0800,1609.368,1609.0520000000001,300,400
21.03.2013 14:24:22.623 GMT+0800,1609.385,1609.0520000000001,200,400
21.03.2013 14:24:22.984 GMT+0800,1609.369,1609.0520000000001,300,600
21.03.2013 14:24:23.313 GMT+0800,1609.371,1609.0520000000001,300,600
21.03.2013 14:24:25.664 GMT+0800,1609.355,1609.0520000000001,300,600
21.03.2013 14:24:25.984 GMT+0800,1609.3770000000002,1609.0520000000001,200,600
21.03.2013 14:24:26.304 GMT+0800,1609.3600000000001,1609.0520000000001,300,400
21.03.2013 14:24:27.064 GMT+0800,1609.3770000000002,1609.0520000000001,700,400
21.03.2013 14:24:33.233 GMT+0800,1609.3970000000002,1609.0520000000001,800,400
21.03.2013 14:24:35.252 GMT+0800,1609.3870000000002,1609.054,300,300
21.03.2013 14:24:35.632 GMT+0800,1609.3970000000002,1609.0520000000001,700,400
21.03.2013 14:24:44.165 GMT+0800,1609.381,1609.0520000000001,300,400
21.03.2013 14:24:50.373 GMT+0800,1609.3970000000002,1609.0520000000001,800,400
21.03.2013 14:24:53.283 GMT+0800,1609.359,1609.0520000000001,300,300
21.03.2013 14:24:54.367 GMT+0800,1609.3410000000001,1609.0370000000003,300,400
21.03.2013 14:24:55.073 GMT+0800,1609.3310000000001,1609.027,300,300
21.03.2013 14:24:57.763 GMT+0800,1609.348,1609.0470000000003,200,300
21.03.2013 14:25:05.623 GMT+0800,1609.332,1609.028,300,300
21.03.2013 14:25:06.754 GMT+0800,1609.348,1609.0470000000003,200,300
21.03.2013 14:25:17.454 GMT+0800,1609.334,1609.03,300,300
21.03.2013 14:25:21.094 GMT+0800,1609.3500000000001,1609.049,700,300
21.03.2013 14:25:21.635 GMT+0800,1609.334,1609.03,300,300
21.03.2013 14:25:27.409 GMT+0800,1609.3070000000002,1609.003,300,300
21.03.2013 14:25:27.523 GMT+0800,1609.3070000000002,1608.9520000000002,300,700
21.03.2013 14:25:27.884 GMT+0800,1609.352,1609.0520000000001,300,200
21.03.2013 14:25:27.958 GMT+0800,1609.344,1609.0420000000001,900,300
21.03.2013 14:25:29.698 GMT+0800,1609.325,1609.023,300,300
21.03.2013 14:25:30.654 GMT+0800,1609.3170000000002,1608.961,300,300
21.03.2013 14:25:30.713 GMT+0800,1609.2970000000003,1608.9520000000002,300,700
21.03.2013 14:25:32.753 GMT+0800,1609.3470000000002,1608.989,300,300
21.03.2013 14:25:33.223 GMT+0800,1609.326,1608.96,300,400
21.03.2013 14:25:33.987 GMT+0800,1609.3070000000002,1608.9520000000002,300,700
21.03.2013 14:25:38.476 GMT+0800,1609.352,1609.0520000000001,300,200
21.03.2013 14:25:38.533 GMT+0800,1609.3229999999999,1609.0220000000002,200,300
21.03.2013 14:25:38.593 GMT+0800,1609.3170000000002,1608.96,300,300
21.03.2013 14:25:38.713 GMT+0800,1609.2970000000003,1608.9520000000002,300,700
21.03.2013 14:25:42.804 GMT+0800,1609.352,1609.0520000000001,300,200
21.03.2013 14:25:42.863 GMT+0800,1609.3170000000002,1608.989,300,300
21.03.2013 14:25:45.573 GMT+0800,1609.3070000000002,1608.9520000000002,300,700
21.03.2013 14:25:46.004 GMT+0800,1609.3170000000002,1608.989,300,300
21.03.2013 14:25:49.443 GMT+0800,1609.2970000000003,1608.9520000000002,300,700
21.03.2013 14:25:50.944 GMT+0800,1609.3170000000002,1608.99,300,300
21.03.2013 14:25:55.452 GMT+0800,1609.3370000000002,1609.033,300,300
21.03.2013 14:25:59.303 GMT+0800,1609.3529999999998,1609.0520000000001,200,400
21.03.2013 14:26:01.323 GMT+0800,1609.3370000000002,1609.033,300,300
21.03.2013 14:26:03.523 GMT+0800,1609.306,1608.9520000000002,300,700
21.03.2013 14:26:11.696 GMT+0800,1609.289,1608.9520000000002,300,700
21.03.2013 14:26:12.338 GMT+0800,1609.267,1608.9520000000002,300,700
21.03.2013 14:26:15.367 GMT+0800,1609.2479999999998,1608.944,300,700
21.03.2013 14:26:15.865 GMT+0800,1609.267,1608.9520000000002,300,600
21.03.2013 14:26:18.333 GMT+0800,1609.2479999999998,1608.944,300,400
21.03.2013 14:26:21.256 GMT+0800,1609.269,1608.9520000000002,300,600
21.03.2013 14:26:23.015 GMT+0800,1609.249,1608.945,300,600
21.03.2013 14:26:24.883 GMT+0800,1609.1979999999999,1608.894,300,400
21.03.2013 14:26:25.564 GMT+0800,1609.1979999999999,1608.852,300,700
21.03.2013 14:26:38.204 GMT+0800,1609.2179999999998,1608.852,300,1000
21.03.2013 14:26:38.744 GMT+0800,1609.199,1608.852,300,700
21.03.2013 14:26:42.966 GMT+0800,1609.253,1608.9520000000002,300,200
21.03.2013 14:26:43.084 GMT+0800,1609.257,1608.9520000000002,800,300
21.03.2013 14:26:43.210 GMT+0800,1609.2120000000002,1608.908,300,300
21.03.2013 14:26:43.274 GMT+0800,1609.2120000000002,1608.852,300,700
21.03.2013 14:26:53.008 GMT+0800,1609.239,1608.8729999999998,300,400
21.03.2013 14:26:53.567 GMT+0800,1609.2579999999998,1608.9520000000002,300,300
21.03.2013 14:26:54.977 GMT+0800,1609.231,1608.9270000000001,300,300
21.03.2013 14:26:55.094 GMT+0800,1609.231,1608.865,300,400
21.03.2013 14:26:55.415 GMT+0800,1609.253,1608.9520000000002,400,200
21.03.2013 14:26:55.474 GMT+0800,1609.259,1608.9520000000002,300,300
21.03.2013 14:27:00.193 GMT+0800,1609.231,1608.865,300,400
21.03.2013 14:27:00.844 GMT+0800,1609.259,1608.893,300,400
21.03.2013 14:27:03.184 GMT+0800,1609.22,1608.854,300,400
21.03.2013 14:27:03.580 GMT+0800,1609.239,1608.8729999999998,300,400
21.03.2013 14:27:04.058 GMT+0800,1609.259,1608.9520000000002,300,300
21.03.2013 14:27:17.414 GMT+0800,1609.219,1608.8529999999998,300,400
21.03.2013 14:27:19.974 GMT+0800,1609.191,1608.852,300,600
21.03.2013 14:27:22.494 GMT+0800,1609.171,1608.852,300,400
21.03.2013 14:27:26.519 GMT+0800,1609.152,1608.852,300,300
21.03.2013 14:27:41.406 GMT+0800,1609.1970000000001,1608.859,300,300
21.03.2013 14:27:51.432 GMT+0800,1609.1560000000002,1608.852,300,300
21.03.2013 14:28:01.054 GMT+0800,1609.074,1608.7520000000002,300,900
21.03.2013 14:28:01.956 GMT+0800,1609.0729999999999,1608.7520000000002,300,700
21.03.2013 14:28:02.415 GMT+0800,1609.0529999999999,1608.7520000000002,300,600
21.03.2013 14:28:22.315 GMT+0800,1609.048,1608.744,300,300
21.03.2013 14:28:32.044 GMT+0800,1609.0370000000003,1608.6820000000002,300,300
21.03.2013 14:28:32.109 GMT+0800,1609.0079999999998,1608.652,300,700
21.03.2013 14:28:39.795 GMT+0800,1609.026,1608.66,300,400
21.03.2013 14:28:40.429 GMT+0800,1609.0529999999999,1608.7520000000002,400,200
21.03.2013 14:28:40.594 GMT+0800,1609.043,1608.741,300,400
21.03.2013 14:28:42.364 GMT+0800,1609.0370000000003,1608.679,300,300
21.03.2013 14:28:42.526 GMT+0800,1609.01,1608.652,300,700
21.03.2013 14:28:42.856 GMT+0800,1609.0570000000002,1608.7520000000002,700,300
21.03.2013 14:28:45.855 GMT+0800,1609.0220000000002,1608.7179999999998,300,300
21.03.2013 14:28:45.915 GMT+0800,1609.0220000000002,1608.6560000000002,300,400
21.03.2013 14:28:48.390 GMT+0800,1609.0370000000003,1608.681,300,300
21.03.2013 14:28:48.788 GMT+0800,1609.0529999999999,1608.7520000000002,2000.0001,200
21.03.2013 14:28:57.274 GMT+0800,1608.9979999999998,1608.652,300,700
21.03.2013 14:28:57.397 GMT+0800,1608.979,1608.652,300,700
21.03.2013 14:28:57.824 GMT+0800,1609.009,1608.652,300,700
21.03.2013 14:28:58.813 GMT+0800,1609.0529999999999,1608.7520000000002,800,300
21.03.2013 14:29:00.226 GMT+0800,1609.0370000000003,1608.734,200,400
21.03.2013 14:29:00.284 GMT+0800,1609.0370000000003,1608.6720000000003,200,400
21.03.2013 14:29:00.344 GMT+0800,1609.009,1608.652,300,700
21.03.2013 14:29:00.779 GMT+0800,1609.0520000000001,1608.7520000000002,300,300
21.03.2013 14:29:00.954 GMT+0800,1609.0570000000002,1608.7520000000002,300,400
21.03.2013 14:29:03.365 GMT+0800,1609.0770000000002,1608.7520000000002,300,600
21.03.2013 14:29:04.426 GMT+0800,1609.096,1608.7520000000002,300,400
21.03.2013 14:29:04.874 GMT+0800,1609.115,1608.7520000000002,300,700
21.03.2013 14:29:05.744 GMT+0800,1609.145,1608.779,300,400
21.03.2013 14:29:06.565 GMT+0800,1609.1560000000002,1608.852,300,400
21.03.2013 14:29:07.261 GMT+0800,1609.1760000000002,1608.852,300,400
21.03.2013 14:29:07.714 GMT+0800,1609.1970000000001,1608.852,300,600
21.03.2013 14:29:11.036 GMT+0800,1609.181,1608.852,300,600
21.03.2013 14:29:11.844 GMT+0800,1609.2,1608.852,300,600
21.03.2013 14:29:21.904 GMT+0800,1609.2,1608.8960000000002,300,600
21.03.2013 14:29:21.964 GMT+0800,1609.293,1608.9520000000002,300,600
21.03.2013 14:29:22.314 GMT+0800,1609.273,1608.9520000000002,300,400
21.03.2013 14:29:26.364 GMT+0800,1609.3020000000001,1608.9520000000002,300,600
21.03.2013 14:29:27.080 GMT+0800,1609.283,1608.9520000000002,300,600
21.03.2013 14:29:27.744 GMT+0800,1609.3170000000002,1608.955,300,300
21.03.2013 14:29:28.115 GMT+0800,1609.3670000000002,1609.003,200,400
21.03.2013 14:29:28.811 GMT+0800,1609.3220000000001,1608.9560000000001,300,400
21.03.2013 14:29:29.462 GMT+0800,1609.369,1609.0520000000001,300,400
21.03.2013 14:29:30.054 GMT+0800,1609.352,1609.0520000000001,300,300
21.03.2013 14:29:30.549 GMT+0800,1609.369,1609.0520000000001,300,400
21.03.2013 14:29:31.849 GMT+0800,1609.3229999999999,1609.019,300,400
21.03.2013 14:29:31.904 GMT+0800,1609.3229999999999,1608.957,300,400
21.03.2013 14:29:32.490 GMT+0800,1609.3529999999998,1609.0520000000001,400,300
21.03.2013 14:29:32.555 GMT+0800,1609.369,1609.0520000000001,300,400
21.03.2013 14:29:32.754 GMT+0800,1609.352,1609.0520000000001,300,200
21.03.2013 14:29:33.335 GMT+0800,1609.369,1609.0520000000001,300,300
21.03.2013 14:29:35.554 GMT+0800,1609.39,1609.086,300,400
21.03.2013 14:29:35.674 GMT+0800,1609.4679999999998,1609.152,300,400
21.03.2013 14:29:43.836 GMT+0800,1609.449,1609.145,300,400
21.03.2013 14:29:45.745 GMT+0800,1609.4679999999998,1609.152,300,300
21.03.2013 14:29:52.764 GMT+0800,1609.453,1609.152,400,200
21.03.2013 14:29:53.373 GMT+0800,1609.4679999999998,1609.152,300,300
21.03.2013 14:29:56.334 GMT+0800,1609.449,1609.145,300,300
21.03.2013 14:29:56.995 GMT+0800,1609.4679999999998,1609.152,300,300
21.03.2013 14:30:00.774 GMT+0800,1609.503,1609.152,300,400
21.03.2013 14:30:01.459 GMT+0800,1609.5220000000002,1609.1560000000002,300,400
21.03.2013 14:30:01.814 GMT+0800,1609.4160000000002,1609.116,300,600
21.03.2013 14:30:01.934 GMT+0800,1609.435,1609.135,300,200
21.03.2013 14:30:01.994 GMT+0800,1609.435,1609.069,300,400
21.03.2013 14:30:02.054 GMT+0800,1609.459,1609.0929999999998,300,400
21.03.2013 14:30:03.190 GMT+0800,1609.435,1609.131,300,300
21.03.2013 14:30:03.244 GMT+0800,1609.435,1609.069,300,400
21.03.2013 14:30:03.304 GMT+0800,1609.4160000000002,1609.0520000000001,300,700
21.03.2013 14:30:06.464 GMT+0800,1609.455,1609.089,300,400
21.03.2013 14:30:21.324 GMT+0800,1609.4379999999999,1609.134,300,300
21.03.2013 14:30:21.544 GMT+0800,1609.4189999999999,1609.0529999999999,300,400
21.03.2013 14:30:22.111 GMT+0800,1609.453,1609.152,400,200
21.03.2013 14:30:22.245 GMT+0800,1609.457,1609.152,300,300
21.03.2013 14:30:24.696 GMT+0800,1609.418,1609.0520000000001,300,900
21.03.2013 14:30:25.135 GMT+0800,1609.4370000000001,1609.0710000000001,300,400
21.03.2013 14:30:25.834 GMT+0800,1609.453,1609.152,400,300
21.03.2013 14:30:25.894 GMT+0800,1609.4560000000001,1609.152,300,400
21.03.2013 14:30:30.904 GMT+0800,1609.476,1609.152,300,400
21.03.2013 14:30:31.344 GMT+0800,1609.4520000000002,1609.152,300,300
21.03.2013 14:30:36.344 GMT+0800,1609.524,1609.158,300,400
21.03.2013 14:30:36.525 GMT+0800,1609.5079999999998,1609.152,300,600
21.03.2013 14:30:37.055 GMT+0800,1609.514,1609.152,300,600
21.03.2013 14:30:37.495 GMT+0800,1609.4850000000001,1609.152,300,600
21.03.2013 14:30:38.486 GMT+0800,1609.467,1609.152,300,700
21.03.2013 14:30:38.815 GMT+0800,1609.487,1609.152,300,700
21.03.2013 14:30:39.962 GMT+0800,1609.467,1609.152,300,700
21.03.2013 14:30:40.674 GMT+0800,1609.4479999999999,1609.144,300,700
21.03.2013 14:30:52.154 GMT+0800,1609.467,1609.152,300,700
21.03.2013 14:30:52.765 GMT+0800,1609.4470000000001,1609.143,300,700
21.03.2013 14:31:07.044 GMT+0800,1609.4470000000001,1609.0810000000001,300,400
21.03.2013 14:31:07.104 GMT+0800,1609.4270000000001,1609.0610000000001,300,400
21.03.2013 14:31:07.516 GMT+0800,1609.351,1609.0470000000003,300,700
21.03.2013 14:31:12.930 GMT+0800,1609.4520000000002,1609.152,300,200
21.03.2013 14:31:12.994 GMT+0800,1609.3770000000002,1609.0729999999999,300,300
21.03.2013 14:31:15.158 GMT+0800,1609.3770000000002,1609.0520000000001,300,700
21.03.2013 14:31:15.269 GMT+0800,1609.338,1609.0339999999999,300,700
21.03.2013 14:31:16.150 GMT+0800,1609.3220000000001,1609.018,300,700
21.03.2013 14:31:16.812 GMT+0800,1609.338,1609.0339999999999,300,700
21.03.2013 14:31:17.353 GMT+0800,1609.319,1609.015,300,700
21.03.2013 14:31:17.463 GMT+0800,1609.3870000000002,1609.0520000000001,300,700
21.03.2013 14:31:19.734 GMT+0800,1609.368,1609.0520000000001,300,700
21.03.2013 14:31:25.125 GMT+0800,1609.3870000000002,1609.0520000000001,300,400
21.03.2013 14:31:25.519 GMT+0800,1609.368,1609.0520000000001,300,600
21.03.2013 14:31:25.974 GMT+0800,1609.389,1609.0520000000001,300,600
21.03.2013 14:31:28.566 GMT+0800,1609.4089999999999,1609.0520000000001,300,600
21.03.2013 14:31:29.264 GMT+0800,1609.39,1609.0520000000001,300,600
21.03.2013 14:31:30.110 GMT+0800,1609.3700000000001,1609.0520000000001,300,600
21.03.2013 14:31:36.561 GMT+0800,1609.39,1609.0520000000001,300,600
21.03.2013 14:31:38.227 GMT+0800,1609.371,1609.0520000000001,300,600
21.03.2013 14:31:47.196 GMT+0800,1609.389,1609.0520000000001,300,600
21.03.2013 14:31:47.938 GMT+0800,1609.369,1609.0520000000001,300,700
21.03.2013 14:31:48.295 GMT+0800,1609.398,1609.0929999999998,300,300
21.03.2013 14:31:51.654 GMT+0800,1609.4170000000001,1609.0929999999998,300,300
21.03.2013 14:31:52.506 GMT+0800,1609.398,1609.0929999999998,300,300
21.03.2013 14:31:53.025 GMT+0800,1609.379,1609.079,300,700
21.03.2013 14:31:53.176 GMT+0800,1609.3970000000002,1609.0929999999998,300,300
21.03.2013 14:31:53.556 GMT+0800,1609.418,1609.0929999999998,300,300
21.03.2013 14:31:54.750 GMT+0800,1609.398,1609.0929999999998,300,300
21.03.2013 14:31:56.624 GMT+0800,1609.38,1609.08,300,200
21.03.2013 14:31:58.544 GMT+0800,1609.399,1609.0929999999998,300,300
21.03.2013 14:32:03.305 GMT+0800,1609.423,1609.1229999999998,300,200
21.03.2013 14:32:04.150 GMT+0800,1609.399,1609.099,300,700
21.03.2013 14:32:04.697 GMT+0800,1609.418,1609.114,300,300
21.03.2013 14:32:04.976 GMT+0800,1609.399,1609.099,300,700
21.03.2013 14:32:05.248 GMT+0800,1609.4170000000001,1609.1129999999998,300,700
21.03.2013 14:32:05.425 GMT+0800,1609.413,1609.1129999999998,300,700
21.03.2013 14:32:07.007 GMT+0800,1609.39,1609.0900000000001,300,700
21.03.2013 14:32:07.124 GMT+0800,1609.4189999999999,1609.115,300,300
21.03.2013 14:32:08.375 GMT+0800,1609.4,1609.1000000000001,300,700
21.03.2013 14:32:11.331 GMT+0800,1609.404,1609.1029999999998,400,200
21.03.2013 14:32:11.454 GMT+0800,1609.384,1609.084,300,200
21.03.2013 14:32:11.765 GMT+0800,1609.384,1609.0829999999999,300,200
21.03.2013 14:32:19.927 GMT+0800,1609.368,1609.068,300,200
21.03.2013 14:32:20.925 GMT+0800,1609.384,1609.0829999999999,300,200
21.03.2013 14:32:23.981 GMT+0800,1609.404,1609.1029999999998,400,200
21.03.2013 14:32:24.044 GMT+0800,1609.408,1609.1029999999998,300,300
21.03.2013 14:32:25.647 GMT+0800,1609.379,1609.079,300,700
21.03.2013 14:32:29.846 GMT+0800,1609.398,1609.094,300,300
21.03.2013 14:32:30.835 GMT+0800,1609.4060000000002,1609.1029999999998,300,300
21.03.2013 14:32:31.054 GMT+0800,1609.4520000000002,1609.152,300,500
21.03.2013 14:32:44.552 GMT+0800,1609.454,1609.153,400,200
21.03.2013 14:32:50.775 GMT+0800,1609.653,1609.352,400,800
21.03.2013 14:32:50.960 GMT+0800,1609.653,1609.3529999999998,300,200
21.03.2013 14:32:51.075 GMT+0800,1609.635,1609.3329999999999,300,200
21.03.2013 14:32:51.315 GMT+0800,1609.5870000000002,1609.283,300,300
21.03.2013 14:32:52.736 GMT+0800,1609.5670000000002,1609.267,300,700
21.03.2013 14:32:58.770 GMT+0800,1609.5670000000002,1609.2520000000002,300,400
